e_id,src,dst,label,timestamp,feature_name,feature_value,shapley_value,explained_e_id,mode
7,1148,300921,100076,0,9,Structure,1.0,0.32409275770186824,1229,exact
8,1148,300921,100076,0,9,Timing,9.0,0.0,1229,exact
0,1142,200076,100076,0,9,2,0.0,0.0,1229,monte_carlo
1,1142,200076,100076,0,9,Structure,1.0,7.865675449371338,1229,monte_carlo
2,1142,200076,100076,0,9,Timing,9.0,0.0,1229,monte_carlo
3,1145,300918,100076,0,9,2,0.0,0.0,1229,monte_carlo
4,1145,300918,100076,0,9,Structure,1.0,0.2961355447769165,1229,monte_carlo
5,1145,300918,100076,0,9,Timing,9.0,0.0,1229,monte_carlo
6,1148,300921,100076,0,9,2,0.0,0.0,1229,monte_carlo
7,1148,300921,100076,0,9,Structure,1.0,0.3188619613647461,1229,monte_carlo
8,1148,300921,100076,0,9,Timing,9.0,0.0,1229,monte_carlo
0,589,200033,100033,0,5,2,0.0,0.0,713,exact
1,589,200033,100033,0,5,Structure,1.0,4.086581548055059,713,exact
2,589,200033,100033,0,5,Timing,5.0,0.0,713,exact
3,594,300402,100033,0,5,2,0.0,0.0,713,exact
4,594,300402,100033,0,5,Structure,1.0,0.2894690632820086,713,exact
5,594,300402,100033,0,5,Timing,5.0,0.0,713,exact
6,595,300405,100033,0,5,2,0.0,0.0,713,exact
7,595,300405,100033,0,5,Structure,1.0,0.2894690632820085,713,exact
8,595,300405,100033,0,5,Timing,5.0,0.0,713,exact
0,589,200033,100033,0,5,2,0.0,0.0,713,monte_carlo
1,589,200033,100033,0,5,Structure,1.0,4.146485328674316,713,monte_carlo
2,589,200033,100033,0,5,Timing,5.0,0.0,713,monte_carlo
3,594,300402,100033,0,5,2,0.0,0.0,713,monte_carlo
4,594,300402,100033,0,5,Structure,1.0,0.29767850041389465,713,monte_carlo
5,594,300402,100033,0,5,Timing,5.0,0.0,713,monte_carlo
6,595,300405,100033,0,5,2,0.0,0.0,713,monte_carlo
7,595,300405,100033,0,5,Structure,1.0,0.3330305516719818,713,monte_carlo
8,595,300405,100033,0,5,Timing,5.0,0.0,713,monte_carlo
0,602,200037,100037,0,5,2,0.0,0.0,733,exact
1,602,200037,100037,0,5,Structure,1.0,4.086581548055059,733,exact
2,602,200037,100037,0,5,Timing,5.0,0.0,733,exact
3,622,300453,100037,0,5,2,0.0,0.0,733,exact
4,622,300453,100037,0,5,Structure,1.0,0.28946906328200894,733,exact
5,622,300453,100037,0,5,Timing,5.0,0.0,733,exact
6,625,300450,100037,0,5,2,0.0,0.0,733,exact
7,625,300450,100037,0,5,Structure,1.0,0.28946906328200855,733,exact
8,625,300450,100037,0,5,Timing,5.0,0.0,733,exact
0,602,200037,100037,0,5,2,0.0,0.0,733,monte_carlo
1,602,200037,100037,0,5,Structure,1.0,4.194265842437744,733,monte_carlo
2,602,200037,100037,0,5,Timing,5.0,0.0,733,monte_carlo
3,622,300453,100037,0,5,2,0.0,0.0,733,monte_carlo
4,622,300453,100037,0,5,Structure,1.0,0.3328981101512909,733,monte_carlo
5,622,300453,100037,0,5,Timing,5.0,0.0,733,monte_carlo
6,625,300450,100037,0,5,2,0.0,0.0,733,monte_carlo
7,625,300450,100037,0,5,Structure,1.0,0.17965707182884216,733,monte_carlo
8,625,300450,100037,0,5,Timing,5.0,0.0,733,monte_carlo
0,290,200011,100011,0,3,2,0.0,0.0,471,exact
1,290,200011,100011,0,3,Structure,1.0,2.0373098651568045,471,exact
2,290,200011,100011,0,3,Timing,3.0,0.0,471,exact
3,319,300141,100011,0,3,2,0.0,0.0,471,exact
4,319,300141,100011,0,3,Structure,1.0,0.2859334746996577,471,exact
5,319,300141,100011,0,3,Timing,3.0,0.0,471,exact
6,323,300138,100011,0,3,2,0.0,0.0,471,exact
7,323,300138,100011,0,3,Structure,1.0,0.28593325614930204,471,exact
8,323,300138,100011,0,3,Timing,3.0,0.0,471,exact
0,290,200011,100011,0,3,2,0.0,0.0,471,monte_carlo
1,290,200011,100011,0,3,Structure,1.0,1.9568387269973755,471,monte_carlo
2,290,200011,100011,0,3,Timing,3.0,0.0,471,monte_carlo
3,319,300141,100011,0,3,2,0.0,0.0,471,monte_carlo
4,319,300141,100011,0,3,Structure,1.0,0.20976398885250092,471,monte_carlo
5,319,300141,100011,0,3,Timing,3.0,0.0,471,monte_carlo
6,323,300138,100011,0,3,2,0.0,0.0,471,monte_carlo
7,323,300138,100011,0,3,Structure,1.0,0.31947121024131775,471,monte_carlo
8,323,300138,100011,0,3,Timing,3.0,0.0,471,monte_carlo
0,1030,300726,100060,0,8,2,0.0,0.0,1173,exact
1,1030,300726,100060,0,8,Structure,1.0,0.32046800057093233,1173,exact
2,1030,300726,100060,0,8,Timing,8.0,0.0,1173,exact
3,1031,300729,100060,0,8,2,0.0,0.0,1173,exact
4,1031,300729,100060,0,8,Structure,1.0,0.32046800057093233,1173,exact
5,1031,300729,100060,0,8,Timing,8.0,0.0,1173,exact
6,1033,200060,100060,0,8,2,0.0,0.0,1173,exact
7,1033,200060,100060,0,8,Structure,1.0,6.9721963723499,1173,exact
8,1033,200060,100060,0,8,Timing,8.0,0.0,1173,exact
0,1030,300726,100060,0,8,2,0.0,0.0,1173,monte_carlo
1,1030,300726,100060,0,8,Structure,1.0,0.32264548540115356,1173,monte_carlo
2,1030,300726,100060,0,8,Timing,8.0,0.0,1173,monte_carlo
3,1031,300729,100060,0,8,2,0.0,0.0,1173,monte_carlo
4,1031,300729,100060,0,8,Structure,1.0,0.2976283133029938,1173,monte_carlo
5,1031,300729,100060,0,8,Timing,8.0,0.0,1173,monte_carlo
6,1033,200060,100060,0,8,2,0.0,0.0,1173,monte_carlo
7,1033,200060,100060,0,8,Structure,1.0,6.894583225250244,1173,monte_carlo
8,1033,200060,100060,0,8,Timing,8.0,0.0,1173,monte_carlo
0,1026,300741,100061,0,8,2,0.0,0.0,1177,exact
1,1026,300741,100061,0,8,Structure,1.0,0.32046768267948933,1177,exact
2,1026,300741,100061,0,8,Timing,8.0,0.0,1177,exact
3,1041,200061,100061,0,8,2,0.0,0.0,1177,exact
4,1041,200061,100061,0,8,Structure,1.0,6.9721960544585215,1177,exact
5,1041,200061,100061,0,8,Timing,8.0,0.0,1177,exact
6,1043,300738,100061,0,8,2,0.0,0.0,1177,exact
7,1043,300738,100061,0,8,Structure,1.0,0.3204676826794908,1177,exact
8,1043,300738,100061,0,8,Timing,8.0,0.0,1177,exact
0,1026,300741,100061,0,8,2,0.0,0.0,1177,monte_carlo
1,1026,300741,100061,0,8,Structure,1.0,0.39589986205101013,1177,monte_carlo
2,1026,300741,100061,0,8,Timing,8.0,0.0,1177,monte_carlo
3,1041,200061,100061,0,8,2,0.0,0.0,1177,monte_carlo
4,1041,200061,100061,0,8,Structure,1.0,7.0835652351379395,1177,monte_carlo
5,1041,200061,100061,0,8,Timing,8.0,0.0,1177,monte_carlo
6,1043,300738,100061,0,8,2,0.0,0.0,1177,monte_carlo
7,1043,300738,100061,0,8,Structure,1.0,0.39221301674842834,1177,monte_carlo
8,1043,300738,100061,0,8,Timing,8.0,0.0,1177,monte_carlo
0,596,200034,100034,0,5,2,0.0,0.0,726,exact
1,596,200034,100034,0,5,Structure,1.0,4.086581548055058,726,exact
2,596,200034,100034,0,5,Timing,5.0,0.0,726,exact
3,600,300414,100034,0,5,2,0.0,0.0,726,exact
4,600,300414,100034,0,5,Structure,1.0,0.28946906328200867,726,exact
5,600,300414,100034,0,5,Timing,5.0,0.0,726,exact
6,601,300417,100034,0,5,2,0.0,0.0,726,exact
7,601,300417,100034,0,5,Structure,1.0,0.28946906328200844,726,exact
8,601,300417,100034,0,5,Timing,5.0,0.0,726,exact
0,596,200034,100034,0,5,2,0.0,0.0,726,monte_carlo
1,596,200034,100034,0,5,Structure,1.0,3.999781608581543,726,monte_carlo
2,596,200034,100034,0,5,Timing,5.0,0.0,726,monte_carlo
3,600,300414,100034,0,5,2,0.0,0.0,726,monte_carlo
4,600,300414,100034,0,5,Structure,1.0,0.295156329870224,726,monte_carlo
5,600,300414,100034,0,5,Timing,5.0,0.0,726,monte_carlo
6,601,300417,100034,0,5,2,0.0,0.0,726,monte_carlo
7,601,300417,100034,0,5,Structure,1.0,0.20627252757549286,726,monte_carlo
8,601,300417,100034,0,5,Timing,5.0,0.0,726,monte_carlo
0,1170,200077,100077,0,9,2,0.0,0.0,1220,exact
1,1170,200077,100077,0,9,Structure,1.0,7.893813880284557,1220,exact
2,1170,200077,100077,0,9,Timing,9.0,0.0,1220,exact
3,1184,300933,100077,0,9,2,0.0,0.0,1220,exact
4,1184,300933,100077,0,9,Structure,1.0,0.3240927577018682,1220,exact
5,1184,300933,100077,0,9,Timing,9.0,0.0,1220,exact
6,1189,300930,100077,0,9,2,0.0,0.0,1220,exact
7,1189,300930,100077,0,9,Structure,1.0,0.3240927577018681,1220,exact
8,1189,300930,100077,0,9,Timing,9.0,0.0,1220,exact
0,1170,200077,100077,0,9,2,0.0,0.0,1220,monte_carlo
1,1170,200077,100077,0,9,Structure,1.0,7.945282459259033,1220,monte_carlo
2,1170,200077,100077,0,9,Timing,9.0,0.0,1220,monte_carlo
3,1184,300933,100077,0,9,2,0.0,0.0,1220,monte_carlo
4,1184,300933,100077,0,9,Structure,1.0,0.3037106990814209,1220,monte_carlo
5,1184,300933,100077,0,9,Timing,9.0,0.0,1220,monte_carlo
6,1189,300930,100077,0,9,2,0.0,0.0,1220,monte_carlo
7,1189,300930,100077,0,9,Structure,1.0,0.2806229889392853,1220,monte_carlo
8,1189,300930,100077,0,9,Timing,9.0,0.0,1220,monte_carlo
0,164,300030,100002,0,2,2,0.0,0.0,349,exact
1,164,300030,100002,0,2,Structure,1.0,0.34113324085871255,349,exact
2,164,300030,100002,0,2,Timing,2.0,0.0,349,exact
3,170,300033,100002,0,2,2,0.0,0.0,349,exact
4,170,300033,100002,0,2,Structure,1.0,0.34113324085871227,349,exact
5,170,300033,100002,0,2,Timing,2.0,0.0,349,exact
6,189,200002,100002,0,2,2,0.0,0.0,349,exact
7,189,200002,100002,0,2,Structure,1.0,1.1178671757380172,349,exact
8,189,200002,100002,0,2,Timing,2.0,0.0,349,exact
0,164,300030,100002,0,2,2,0.0,0.0,349,monte_carlo
1,164,300030,100002,0,2,Structure,1.0,0.33663174510002136,349,monte_carlo
2,164,300030,100002,0,2,Timing,2.0,0.0,349,monte_carlo
3,170,300033,100002,0,2,2,0.0,0.0,349,monte_carlo
4,170,300033,100002,0,2,Structure,1.0,0.31154102087020874,349,monte_carlo
5,170,300033,100002,0,2,Timing,2.0,0.0,349,monte_carlo
6,189,200002,100002,0,2,2,0.0,0.0,349,monte_carlo
7,189,200002,100002,0,2,Structure,1.0,1.2043975591659546,349,monte_carlo
8,189,200002,100002,0,2,Timing,2.0,0.0,349,monte_carlo
0,996,300750,100062,0,8,2,0.0,0.0,1178,exact
1,996,300750,100062,0,8,Structure,1.0,0.32046768267948933,1178,exact
2,996,300750,100062,0,8,Timing,8.0,0.0,1178,exact
3,999,200062,100062,0,8,2,0.0,0.0,1178,exact
4,999,200062,100062,0,8,Structure,1.0,6.972196054458522,1178,exact
5,999,200062,100062,0,8,Timing,8.0,0.0,1178,exact
6,1007,300753,100062,0,8,2,0.0,0.0,1178,exact
7,1007,300753,100062,0,8,Structure,1.0,0.32046768267949105,1178,exact
8,1007,300753,100062,0,8,Timing,8.0,0.0,1178,exact
0,996,300750,100062,0,8,2,0.0,0.0,1178,monte_carlo
1,996,300750,100062,0,8,Structure,1.0,0.3256324529647827,1178,monte_carlo
2,996,300750,100062,0,8,Timing,8.0,0.0,1178,monte_carlo
3,999,200062,100062,0,8,2,0.0,0.0,1178,monte_carlo
4,999,200062,100062,0,8,Structure,1.0,6.913418292999268,1178,monte_carlo
5,999,200062,100062,0,8,Timing,8.0,0.0,1178,monte_carlo
6,1007,300753,100062,0,8,2,0.0,0.0,1178,monte_carlo
7,1007,300753,100062,0,8,Structure,1.0,0.3747745752334595,1178,monte_carlo
8,1007,300753,100062,0,8,Timing,8.0,0.0,1178,monte_carlo
0,162,300093,100007,0,2,2,0.0,0.0,336,exact
1,162,300093,100007,0,2,Structure,1.0,0.34113324085871144,336,exact
2,162,300093,100007,0,2,Timing,2.0,0.0,336,exact
3,163,300090,100007,0,2,2,0.0,0.0,336,exact
4,163,300090,100007,0,2,Structure,1.0,0.3411332408587124,336,exact
5,163,300090,100007,0,2,Timing,2.0,0.0,336,exact
6,167,200007,100007,0,2,2,0.0,0.0,336,exact
7,167,200007,100007,0,2,Structure,1.0,1.1178671757380172,336,exact
8,167,200007,100007,0,2,Timing,2.0,0.0,336,exact
0,162,300093,100007,0,2,2,0.0,0.0,336,monte_carlo
1,162,300093,100007,0,2,Structure,1.0,0.35090935230255127,336,monte_carlo
2,162,300093,100007,0,2,Timing,2.0,0.0,336,monte_carlo
3,163,300090,100007,0,2,2,0.0,0.0,336,monte_carlo
4,163,300090,100007,0,2,Structure,1.0,0.3801974654197693,336,monte_carlo
5,163,300090,100007,0,2,Timing,2.0,0.0,336,monte_carlo
6,167,200007,100007,0,2,2,0.0,0.0,336,monte_carlo
7,167,200007,100007,0,2,Structure,1.0,1.0894145965576172,336,monte_carlo
8,167,200007,100007,0,2,Timing,2.0,0.0,336,monte_carlo
0,747,300501,100041,0,6,2,0.0,0.0,888,exact
1,747,300501,100041,0,6,Structure,1.0,0.3036842703819266,888,exact
2,747,300501,100041,0,6,Timing,6.0,0.0,888,exact
3,762,200041,100041,0,6,2,0.0,0.0,888,exact
4,762,200041,100041,0,6,Structure,1.0,5.078274186452188,888,exact
5,762,200041,100041,0,6,Timing,6.0,0.0,888,exact
6,765,300498,100041,0,6,2,0.0,0.0,888,exact
7,765,300498,100041,0,6,Structure,1.0,0.3036842703819285,888,exact
8,765,300498,100041,0,6,Timing,6.0,0.0,888,exact
0,747,300501,100041,0,6,2,0.0,0.0,888,monte_carlo
1,747,300501,100041,0,6,Structure,1.0,0.31315186619758606,888,monte_carlo
2,747,300501,100041,0,6,Timing,6.0,0.0,888,monte_carlo
3,762,200041,100041,0,6,2,0.0,0.0,888,monte_carlo
4,762,200041,100041,0,6,Structure,1.0,5.159325122833252,888,monte_carlo
5,762,200041,100041,0,6,Timing,6.0,0.0,888,monte_carlo
6,765,300498,100041,0,6,2,0.0,0.0,888,monte_carlo
7,765,300498,100041,0,6,Structure,1.0,0.299765020608902,888,monte_carlo
8,765,300498,100041,0,6,Timing,6.0,0.0,888,monte_carlo
0,725,300549,100045,0,6,2,0.0,0.0,899,exact
1,725,300549,100045,0,6,Structure,1.0,0.3036842703819295,899,exact
2,725,300549,100045,0,6,Timing,6.0,0.0,899,exact
3,740,200045,100045,0,6,2,0.0,0.0,899,exact
4,740,200045,100045,0,6,Structure,1.0,5.078274186452189,899,exact
5,740,200045,100045,0,6,Timing,6.0,0.0,899,exact
6,743,300546,100045,0,6,2,0.0,0.0,899,exact
7,743,300546,100045,0,6,Structure,1.0,0.30368427038192936,899,exact
8,743,300546,100045,0,6,Timing,6.0,0.0,899,exact
0,725,300549,100045,0,6,2,0.0,0.0,899,monte_carlo
1,725,300549,100045,0,6,Structure,1.0,0.252107173204422,899,monte_carlo
2,725,300549,100045,0,6,Timing,6.0,0.0,899,monte_carlo
3,740,200045,100045,0,6,2,0.0,0.0,899,monte_carlo
4,740,200045,100045,0,6,Structure,1.0,5.136542320251465,899,monte_carlo
5,740,200045,100045,0,6,Timing,6.0,0.0,899,monte_carlo
6,743,300546,100045,0,6,2,0.0,0.0,899,monte_carlo
7,743,300546,100045,0,6,Structure,1.0,0.35722577571868896,899,monte_carlo
8,743,300546,100045,0,6,Timing,6.0,0.0,899,monte_carlo
0,310,200013,100013,0,3,2,0.0,0.0,477,exact
1,310,200013,100013,0,3,Structure,1.0,2.0373098651568045,477,exact
2,310,200013,100013,0,3,Timing,3.0,0.0,477,exact
3,313,300162,100013,0,3,2,0.0,0.0,477,exact
4,313,300162,100013,0,3,Structure,1.0,0.2859334746996577,477,exact
